S1_over_S0,S2_over_S0,S3_over_S0
-4.92526013615521e-10,0.0978542710576418,-0.726075473416827
-4.92527457534947e-10,-0.323529243057972,-0.649237295815352
-4.92528697083691e-10,-0.625923863147008,-0.35194547459027
-4.9253006754975e-10,-0.708240771133164,0.0596644606047366
-4.92530668229864e-10,-0.546789522353316,0.442450571599911
-4.92531440940653e-10,-0.20182516386351,0.666068714524078
-4.92532100632945e-10,0.204827311584891,0.657369479107813
-4.92532464028947e-10,0.532796227683104,0.424261940525217
-4.92532387200415e-10,0.67163909066092,0.0512843536717182
-4.925328331934e-10,0.578023179398783,-0.330998584888169
-4.9253311668282e-10,0.289098886209789,-0.591710547974248
-4.92533513066797e-10,-0.0920019135272432,-0.644480462130964
-4.92534286779104e-10,-0.432952446924559,-0.476011263328626
-4.92534092345523e-10,-0.618188583427087,-0.148968643420388
-4.92534213154605e-10,-0.588072213265736,0.221216828086117
-4.92534759391117e-10,-0.357991728870117,0.507080922410574
-4.92534700400211e-10,-0.0113212583807806,0.613020317222412
-4.92534558143897e-10,0.33073022023606,0.507232976254158
-4.92534334225988e-10,0.551495031028971,0.231046309843616
-4.92534380727057e-10,0.578633508234096,-0.117014123362619
-4.92534429567475e-10,0.40776589855843,-0.416337559795527
-4.92534254420484e-10,0.102257300998725,-0.566019325558876
-4.9253435061496e-10,-0.230170325089062,-0.518850870273727
-4.92534102049182e-10,-0.4754005265648,-0.296069098128224
-4.92534744353323e-10,-0.55208680825546,0.0216883118879767
-4.92534648327006e-10,-0.438581748932315,0.323504776797193
-4.9253486044341e-10,-0.178737198922711,0.506886902132008
-4.92534424347228e-10,0.134845133804519,0.512547055735085
-4.9253474656478e-10,0.393772905047011,0.343471316125413
-4.92534604016347e-10,0.511314033373234,0.062178742225043
-4.92534170402104e-10,0.451405028233511,-0.232288347031288
-4.92534821711683e-10,0.239531471936245,-0.439207800065172
-4.92534617035378e-10,-0.0477283801856743,-0.490605920865401
-4.92535023646214e-10,-0.310313132014471,-0.373511238321441
-4.92535210028944e-10,-0.459507903309347,-0.132777152764263
-4.92534724406996e-10,-0.447878743644074,0.145925246823494
-4.92534420164463e-10,-0.284225584917018,0.36654812513354
-4.92535144845642e-10,-0.0288897372551802,0.455740138457024
-4.92534890728801e-10,0.228390600594081,0.387173092921931
-4.92534077069729e-10,0.399982397783812,0.189077216498742
-4.92535758364858e-10,0.430170702704087,-0.0670740431989464
-4.92534812634674e-10,0.313153206984356,-0.292281909011457
-4.92533912900334e-10,0.0934413789084432,-0.410910933202335
-4.92535095023512e-10,-0.15091353178425,-0.386039381488739
-4.92534767438709e-10,-0.335996285176098,-0.230794043846591
-4.92534852064025e-10,-0.400808336100314,-0.00225152928785009
-4.92534578572485e-10,-0.327295585323637,0.219446609571315
-4.92534655752885e-10,-0.145076169326379,0.359154012641955
-4.92534473221767e-10,0.0802386663469523,0.372144268105146
-4.92534840252612e-10,0.270598981184639,0.258315272923584
-4.92534830070472e-10,0.362512076661947,0.0607063406762523
-4.92534182583593e-10,0.328156681862846,-0.150633164824605
-4.92533872223211e-10,0.183617561102723,-0.303421027768327
-4.92534572522495e-10,-0.0181214314407688,-0.347818905525837
-4.92533989392691e-10,-0.206505571139528,-0.272600246983787
-4.92534588210765e-10,-0.318037476114225,-0.107598259533517
-4.92534406962417e-10,-0.317624280825974,0.0879133671902557
-4.92534700201407e-10,-0.209487434845357,0.246444353467355
-4.9253486389393e-10,-0.0342950112648699,0.315538914904304
-4.92534243748541e-10,0.146005173812789,0.275059984764975
-4.92534555980467e-10,0.270034544699705,0.142838655610145
-4.92534581868069e-10,0.29782705437948,-0.032804575516209
-4.92534603787817e-10,0.223607204594038,-0.190630577382871
-4.92534809989272e-10,0.0764557905449123,-0.277782934689175
-4.92535186015931e-10,-0.0909041661176413,-0.2674274599417
-4.92535123408863e-10,-0.220930692013583,-0.166866079256481
-4.92534605785136e-10,-0.270996673002854,-0.013730660229434
-4.92534806716178e-10,-0.227284260669177,0.137985575580912
-4.92534883820238e-10,-0.10834119136739,0.236909372929098
-4.92534256171913e-10,0.0425033283130358,0.251627200159201
-4.92535221959283e-10,0.172841335451834,0.180551085053944
-4.92534441797538e-10,0.239342611574515,0.0512544724123179
-4.9253454802697e-10,0.222092455754835,-0.0900716366223947
-4.92534508124277e-10,0.130391320107831,-0.195056425221072
-4.92535011847624e-10,-0.00160587104913405,-0.229652136297393
-4.92534674036394e-10,-0.127509924089212,-0.185090396440357
-4.925343074447e-10,-0.204945502837715,-0.0797988909123515
-4.92534303106275e-10,-0.20975461628257,0.047994943686224
-4.92534726649794e-10,-0.143416081177313,0.154068249047263
-4.92534760420841e-10,-0.0314483164528531,0.203454129432396
-4.92535050165665e-10,0.086276976334369,0.181898231527509
-4.92535158924062e-10,0.169672907215087,0.0997930831130986
-4.92534828151836e-10,0.192033868311332,-0.0124199668121421
-4.9253511718293e-10,0.148497930305662,-0.115448090413669
-4.9253449308201e-10,0.0567279410731721,-0.174852842897622
-4.92534973798546e-10,-0.0500758899996974,-0.172501732849571
-4.92535113674607e-10,-0.135119374689698,-0.111979560360786
-4.92534710823307e-10,-0.170639055243307,-0.0163939640489853
-4.92535154465543e-10,-0.146894304195419,0.0803372884540614
-4.92534574289869e-10,-0.0746413804563154,0.145465775989547
-4.92535427166842e-10,0.0194518513634209,0.158446197332295
-4.92534891131341e-10,0.102570822183725,0.117326027607369
-4.92534858192678e-10,0.14714785024581,0.0385394066625298
-4.92534483484455e-10,0.139945654160168,-0.0495175486581653
-4.92534621352371e-10,0.0858598520864698,-0.116660485832912
-4.92534922725828e-10,0.0054008023379648,-0.141214331419409
-4.92534797512597e-10,-0.0729916586166176,-0.116938856237322
-4.9253409709216e-10,-0.122949477640822,-0.0543966514987625
-4.9253500809454e-10,-0.128993762387503,0.0234327444893123
-4.9253449521895e-10,-0.0912385435765866,0.0895284208711301
-4.92534041892147e-10,-0.024587916504574,0.122162202441962
-4.92534602985594e-10,0.047031842235816,0.111983145315526
-4.92534550441837e-10,0.0992073837999909,0.0645642693468664
-4.92534891492001e-10,0.115313627401009,-0.00222580725496554
-4.92534658186872e-10,0.0917407950662812,-0.0648784668288813
-4.92534283819466e-10,0.0384567645434721,-0.102473049833328
-4.92534639519697e-10,-0.025050194222761,-0.103613126672177
-4.92535325277487e-10,-0.0768408405698079,-0.0697894276702295
-4.92534591707208e-10,-0.100060796060951,-0.0142140163149533
-4.92535715129745e-10,-0.0883694108929249,0.0432473212339403
-4.92535109011109e-10,-0.0475341100739136,0.0831287649875157
-4.92534987547749e-10,0.0071498249805029,0.0929153848538241
-4.92534523787321e-10,0.0565233919695865,0.0709022315652287
-4.92534222283976e-10,0.0842347015650996,0.0261981635804888
-4.9253521928945e-10,0.0821080390537171,-0.0249231874760592
-4.92535551541251e-10,0.052465385510907,-0.0648977244843194
-4.92534474885378e-10,0.00677857143223724,-0.0808661121715437
-4.92534718715802e-10,-0.0386953035209093,-0.0687573673571062
-4.92534492240318e-10,-0.0686574249234774,-0.0341842322367952
-4.92534228690293e-10,-0.0738743988395549,0.00997900359521289
-4.92535087874078e-10,-0.0539584788974763,0.0483368155240159
-4.9253302252618e-10,-0.0170095850573812,0.0683024904002748
-4.9253419385606e-10,0.0235867474880759,0.0641852820727811
-4.92534470366009e-10,0.0539663883669263,0.0387235192555246
-4.92534684661678e-10,0.0644860495703655,0.00168854205952307
-4.92534951850631e-10,0.0527347050354229,-0.0338049423556081
-4.92534680431341e-10,0.0239356893616921,-0.0559073486263567
-4.92534611963839e-10,-0.0112483342440363,-0.0579541099098631
-4.92534844258784e-10,-0.0406188422735375,-0.0404134322270017
-4.92534596068498e-10,-0.0546384463294872,-0.010317662033539
-4.92534725368114e-10,-0.0494886001271259,0.0214850393438521
-4.92534615277852e-10,-0.0280225105189414,0.0442055301971079
-4.92535017149261e-10,0.0015857371631179,0.0507426302403404
-4.92534913985586e-10,0.0289056258008357,0.0398567468684949
-4.92535174480415e-10,0.0448942687383593,0.0162407569768316
-4.9253489878655e-10,0.044857295310358,-0.0114116098069832
-4.92534451193289e-10,0.0297689812366228,-0.0335699249541365
